"index";"series_name";"network";"season";"title";"imdb";"engagement";"date_aired";"run_time";"format";"monster_name";"monster_gender";"monster_type";"monster_subtype";"monster_species";"monster_real";"monster_amount";"trap_work_first";"setting_terrain";"setting_country_state";"suspects_amount";"culprit_gender";"motive";"door_gag";"number_of_snacks";"split_up";"another_mystery";"set_a_trap";"jeepers";"jinkies";"my_glasses";"just_about_wrapped_up";"zoinks";"groovy";"scooby_doo_where_are_you";"rooby_rooby_roo";"caught_by";"captured";"unmasked";"guest_stars"
390;"Warner Home Video";"Cartoon Network";"Movie";"Scooby-Doo! in Where's my Mummy?";6.7;2974;"2005-11-24";74;"Movie";"Ghost of Cleopatra, Army of the Undead, Spirit of the Sand";"Female, Male, Male";"Undead, Undead, Animal";"Mummy, Mummy, Giant";"Human, Human, Scorpion";"FALSE";3;"";"Desert";"Egypt";7;"Female,Male";"Preservation";"FALSE";"several";0;1;0;9;3;1;0;5;0;0;6;"";"Velma";"Scooby";""
391;"What's New Scooby-Doo?";"Cartoon Network";"3";"E-Scream";7.4;91;"2006-07-21";21;"TV Series";"Osomons";"Male";"Animal";"Little";"Osomons";"FALSE";1;"FALSE";"Urban";"California";5;"";"Simulation";"FALSE";"0";0;1;0;0;1;0;0;0;0;0;1;"";"";"";""
392;"Warner Home Video";"Warner Home Video";"Movie";"Scooby-Doo! Pirates Ahoy!";6.7;2454;"2006-09-19";69;"Movie";"Cptn. Skunk Beard, Wooden Wally, Sea Salt Sally, Cptn. Skunk Beard's Crew";"Male, Male, Female, Male";"Undead, Undead, Undead, Undead";"Pirate, Pirate, Pirate, Pirate";"Human, Human, Human, Human";"FALSE";4;"FALSE";"Ocean";"Bermuda Triangle";5;"Male,Male";"Natural Resource";"TRUE";"0";0;1;1;1;2;0;1;1;0;0;1;"Shaggy, Scooby";"Fred, Daphnie, Velma, Shaggy, Scooby";"Velma";""
393;"Shaggy & Scooby-Doo Get a Clue!";"The CW";"1";"Shags to Riches";6.1;29;"2006-09-23";23;"TV Series";"Dr. Phineus Phibes, Agent 1, Agent 2, Agent 3, Agent 4, Agent 5, Agent 6, Agent 7, Agent, 8, Agent, 9, Agent 10, Agent 11, Agent 12, Agent 13, Dr. Trebal";"Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male";"Super-Villain, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Dr. Trebal";"Doctor, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Doctor";"Human, Human, Human, Human, Human, Human, Human, Human, Human, Human, Human, Human, Human, Human, Human, Human";"TRUE";15;"";"Urban";"United States";0;"";"Theft";"FALSE";"1";0;0;0;0;0;0;0;2;0;0;1;"Not caught";"Shaggy, Scooby";"";""
394;"Shaggy & Scooby-Doo Get a Clue!";"The CW";"1";"More Fondue for Scooby-Doo";5.0;21;"2006-09-30";22;"TV Series";"Dr. Phineus Phibes, Agent 3, Agent 4, Agent 5, Agent 6, Agent 7, Agent, 9, Agent 10, Agent 11, Agent 12, Agent 13, Dr. Trebal, Misty Swiss";"Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Female";"Super-Villain, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Dr. Trebal, Super-Villain";"Doctor, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Doctor, Agent";"Human, Human, Human, Human, Human, Human, Human, Human, Human, Human, Human, Human, Human, ";"TRUE";13;"";"Snow";"Switzerland";1;"";"Conquer";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;1;"Not caught";"";"";""
395;"Shaggy & Scooby-Doo Get a Clue!";"The CW";"1";"High Society Scooby";6.0;22;"2006-10-07";23;"TV Series";"Dr. Phineus Phibes, Agent 1, Agent 2, Agent 3, Agent 8, Agent 11, Dr. Trebla";"Male, Male, Male, Male, Male, Male, Male";"Super-Villain, Disguised, Disguised, Disguised, Disguised, Disguised, Super-Villain";"Doctor, Agent, Agent, Agent, Agent, Agent, Doctor";"Human, Human, Human, Human, Human, Human, Human";"TRUE";7;"";"Urban";"United States";4;"";"Conquer";"FALSE";"1";0;0;0;0;0;0;0;3;0;0;1;"Not caught";"Shaggy, Scooby";"";""
396;"Shaggy & Scooby-Doo Get a Clue!";"The CW";"1";"Party Arty";5.9;19;"2006-11-04";23;"TV Series";"Dr. Phineus Phibes, A.R.T., Agent 2, Dr. Trebla";"Male, Male, Male, Male";"Super-Villain, Mechanical, Disguised, Super-Villain";"Doctor, Robot, Agent, Doctor";"Human, Object, Human, Human";"TRUE";4;"";"Urban";"United States";1;"";"Abduction";"FALSE";"1";0;0;0;0;0;0;0;1;0;0;1;"Not caught";"";"";""
397;"Shaggy & Scooby-Doo Get a Clue!";"The CW";"1";"Smart House";5.9;17;"2006-11-11";23;"TV Series";"Dr. Phineus Phibes, Dr. Trebla, Kevin, Mark, Ricky, Agent 1, Agent 2";"Male, Male, Male, Male, Male, Male, Male";"Super-Villain, Super-Villain, Mechanical, Super-Villain, Super-Villain, Disguised, Disguised";"Doctor, Doctor, Computer, Nerd, Nerd, Agent, Agent";"Human, Human, Object, Human, Human, Human, Human";"TRUE";7;"";"Urban";"United States";1;"";"Conquer";"FALSE";"1";0;0;0;0;0;0;0;2;0;0;2;"Not caught";"";"";""
398;"Shaggy & Scooby-Doo Get a Clue!";"The CW";"1";"Lightning Strikes Twice";5.5;17;"2006-11-18";22;"TV Series";"Dr. Phineus Phibes, Agent 1, Agent 2, Agent 3, Agent 4, Agent 7, Agent 10, Agent 11, Agent 12, Agent 13, Dr. Trebla";"Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male";"Super-Villain, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Super-Villain";"Doctor, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Doctor";"Human, Human, Human, Human, Human, Human, Human, Human, Human, Human, Human";"TRUE";11;"";"Space";"Space";0;"";"Conquer";"FALSE";"1";0;0;0;0;0;0;0;1;0;0;1;"Not caught";"";"";""
399;"Shaggy & Scooby-Doo Get a Clue!";"The CW";"1";"Don't Feed the Animals";5.8;18;"2007-02-02";23;"TV Series";"Dr. Phineus Phibes, Bruce, Brucey, Agent 13, Mark, Ricky, Dr. Trebla";"Male, Male, Male, Male, Male, Male, Male";"Super-Villain, Super-Villain, Super-Villain, Disguised, Super-Villain, Super-Villain, Super-Villain";"Doctor, Poacher, Poacher, Agent, Nerd, Nerd, Doctor";"Human, Human, Human, Human, Human, Human, Human";"TRUE";7;"";"Jungle";"South America";1;"";"Treasure";"FALSE";"5";0;0;0;0;0;0;0;1;0;0;1;"Other";"Shaggy, Scooby";"";""
400;"Shaggy & Scooby-Doo Get a Clue!";"The CW";"1";"Mysterty of the Missing Mystery Solvers";6.9;17;"2007-02-10";23;"TV Series";"Dr. Phineus Phibes, Agent 4, Agent 13";"Male, Male, Male";"Super-Villain, Disguised, Disguised";"Doctor, Agent, Agent";"Human, Human, Human";"TRUE";3;"";"Forest";"United States";9;"";"Abduction";"FALSE";"1";0;0;0;0;0;0;0;3;0;0;1;"Scooby";"";"Scooby";""
401;"Shaggy & Scooby-Doo Get a Clue!";"The CW";"1";"Chefs of Steel";5.1;16;"2007-02-17";22;"TV Series";"Dr. Phineus Phibes, Dr. Trebla, Chef Suki Sukihari, Agent 2, Agent 5, Agent 8";"Male, Male, Male, Male, Male, Male";"Super-Villain, Super-Villain, Super-Villain, Disguised, Disguised, Disguised";"Doctor, Doctor, Chef, Agent, Agent, Agent";"Human, Human, Human, Human, Human, Human";"TRUE";6;"";"Urban";"New York";1;"";"Competition";"FALSE";"1";0;0;0;0;0;0;0;1;0;0;1;"Not caught";"";"";""
402;"Shaggy & Scooby-Doo Get a Clue!";"The CW";"1";"Almost Ghosts";6.1;20;"2007-02-24";23;"TV Series";"Dr. Phineus Phibes, Dr. Trebla, Agent 1, Agent 2, Mark, Ricky";"Male, Male, Male, Male, Male, Male";"Super-Villain, Super-Villain, Disguised, Disguised, Super-Villain, Super-Villain";"Doctor, Doctor, Agent, Agent, Nerd, Nerd";"Human, Human, Human, Human, Human, Human";"TRUE";6;"FALSE";"Rural";"United States";1;"";"Theft";"FALSE";"1";0;0;0;0;4;0;0;2;0;0;2;"Not caught";"";"";""
403;"Shaggy & Scooby-Doo Get a Clue!";"The CW";"1";"Pole to Pole";6.1;14;"2007-03-03";22;"TV Series";"Dr. Phineus Phibes, Dr. Trebla, Dr. Speed, Agent 1, Agent 2, Agent 5, Agent 6, Agent 8, Agent 11, Agent 12, Agent 13";"Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male";"Super-Villain, Super-Villain, Super-Villain, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised";"Doctor, Doctor, Doctor, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Agent";"Human, Human, Human, Human, Human, Human, Human, Human, Human, Human, Human";"TRUE";11;"";"Rural";"United States";0;"";"Conquer";"FALSE";"1 box";0;0;0;0;0;0;0;0;0;0;1;"Not caught";"";"";""
404;"Shaggy & Scooby-Doo Get a Clue!";"The CW";"1";"Big Trouble";5.9;17;"2007-04-28";23;"TV Series";"Dr. Phineus Phibes, Dr. Trebla, Agent 1, Agent 2, Mark, Ricky, Agent, 4, Agent 7, Agent 11";"Male, Male, Male, Male, Male, Male, Male, Male, Male";"Super-Villain, Super-Villain, Disguised, Disguised, Super-Villain, Super-Villain, Disguised, Disguised, Disguised";"Doctor, Doctor, Agent, Agent, Nerd, Nerd, Agent, Agent, Agent";"Human, Human, Human, Human, Human, Human, Human, Human, Human";"TRUE";9;"";"Desert";"United States";0;"";"Conquer";"FALSE";"1";0;0;0;0;0;0;0;1;0;0;1;"Not caught";"";"";""
405;"Shaggy & Scooby-Doo Get a Clue!";"The CW";"1";"Operation Dog and Hippy Boy";5.1;14;"2007-05-05";22;"TV Series";"Dr. Phineus Phibes, Menace, Mr. Invisible, Cat Lady, Agent 2";"Male, Male, Male, Female, Male";"Super-Villain, Super-Villain, Super-Villain, Super-Villain, Disguised";"Doctor, Wrestler, Invisible, Super-Villain, Agent";"Human, Human, Human, Human, Human";"TRUE";5;"";"Urban";"United States";0;"";"Conquer";"FALSE";"several";0;0;0;0;0;0;0;1;0;0;1;"";"";"";""
406;"Warner Home Video";"Cartoon Network";"Movie";"Chill Out, Scooby-Doo!";6.7;2511;"2007-08-31";73;"Movie";"Abominable Snowman";"Male";"Animal";"Yeti";"Ice-Monster";"FALSE";1;"FALSE";"Mountain";"Tibet";6;"Female";"Competition";"FALSE";"0";1;1;0;4;4;0;0;10;0;0;5;"Not caught";"";"Velma";""
407;"Shaggy & Scooby-Doo Get a Clue!";"The CW";"2";"Shaggy and Scooby World";5.3;15;"2007-09-22";23;"TV Series";"Dr. Phineus Phibes, Dr. Trebla, Agent 1, Agent 2, Agent 5, Agent 6, Agent 7, Agent 9, Mark, Ricky";"Male, Male, Male, Male, Male, Male, Male, Male, Male, Male";"Super-Villain, Super-Villain, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Super-Villain, Super-Villain";"Doctor, Doctor, Agent, Agent, Agent, Agent, Agent, Agent, Nerd, Nerd";"Human, Human, Human, Human, Human, Human, Human, Human, Human, Human";"TRUE";10;"";"Urban";"United States";0;"";"Conquer";"FALSE";"1";0;0;0;0;0;0;0;1;0;0;2;"Not caught";"";"";""
408;"Shaggy & Scooby-Doo Get a Clue!";"The CW";"2";"Almost Purr-fect";5.2;16;"2007-09-29";23;"TV Series";"Dr. Phineus Phibes, Agent 1, Agent 2, Agent 4, Mark, Ricky, Dr. Trebla, Menace";"Male, Male, Male, Male, Male, Male, Male, Male";"Super-Villain, Disguised, Disguised, Disguised, Super-Villain, Super-Villain, Super-Villain, Super-Villain, Super-Villain";"Doctor, Agent, Agent, Agent, Nerd, Nerd, Doctor, Wrestler";"Human, Human, Human, Human, Human, Human, Human, Human";"TRUE";8;"";"Urban";"United States";0;"";"Theft";"FALSE";"1";0;0;0;0;0;0;0;1;0;2;1;"Not caught";"";"";""
409;"Shaggy & Scooby-Doo Get a Clue!";"The CW";"2";"Inside Job";5.9;18;"2007-10-06";22;"TV Series";"Dr. Phineus Phibes, Agent 1, Agent 2, Agent 3, Agent 4, Agent 5, Agent 6, Agent 8, Agent 9, Dr Trebla";"Male, Male, Male, Male, Male, Male, Male, Male, Male, Male";"Super-Villain, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Super-Villain";"Doctor, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Doctor";"Human, Human, Human, Human, Human, Human, Human, Human, Human, Human";"TRUE";10;"";"Urban";"United States";8;"";"Conquer";"FALSE";"1";0;0;0;0;0;0;0;0;0;0;1;"Not caught";"";"";""
410;"Shaggy & Scooby-Doo Get a Clue!";"The CW";"2";"Zoinksman";5.5;14;"2007-10-13";23;"TV Series";"Dr. Phineus Phibes, Agent 1, Agent 2, Agent 3, Agent 4, Agent 5, Agent 7, Agent 8, Agent 9, Agent 11, Agent 12, Agent 13, Dr Trebla";"Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male";"Super-Villain, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised,  Disguised,  Disguised, Super-Villain";"Doctor, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Doctor";"Human, Human, Human, Human, Human, Human, Human, Human, Human, Human, Human, Human, Human, ";"TRUE";13;"";"Island";"United States";0;"";"Conquer";"FALSE";"0";0;0;0;0;0;0;0;3;0;0;1;"Not caught";"Scooby";"";""
411;"Shaggy & Scooby-Doo Get a Clue!";"The CW";"2";"The Many Faces of Evil";5.4;13;"2007-11-03";23;"TV Series";"Dr. Phineus Phibes, Clown Phibes, Evil Phibes, Peekaboo Phibes, Klepto Phibes, Kung Fu Phibes, Pirate Phibes, Pantsing Phibes, Mark, Ricky, Dr. Trebla";"Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male";"Super-Villain, Super-Villain, Super-Villain, Super-Villain, Super-Villain, Super-Villain, Super-Villain, Super-Villain, Super-Villain, Super-Villain, Super-Villain";"Doctor, Clown, Doctor, Playful, Burglar, Kung Fu, Pirate, Doctor, Nerd, Nerd, Doctor";"Human, Human, Human, Human";"TRUE";11;"";"Urban";"United States";0;"";"Conquer";"FALSE";"several";0;0;0;0;0;0;0;1;0;0;1;"Not caught";"";"";""
412;"Shaggy & Scooby-Doo Get a Clue!";"The CW";"2";"Crusin' for a Brusin'";5.6;11;"2007-11-10";22;"TV Series";"Dr. Phineus Phibes, Agent 1, Agent 2, Dr. Trebla";"Male, Male, Male, Male";"Super-Villain, Disguised, Disguised, Super-Villain";"Doctor, Agent, Agent, Doctor";"Human, Human, Human, Human";"TRUE";4;"";"Ocean";"Mexico";0;"";"Conquer";"FALSE";"2";0;0;0;0;0;0;0;0;0;0;3;"Not caught";"";"";""
413;"Shaggy & Scooby-Doo Get a Clue!";"The CW";"2";"There's a Doctor in the House";5.5;11;"2007-12-01";23;"TV Series";"Dr. Phineus Phibes, Evil Phibes, Agent 1, Agent 2, Agent 3, Agent 4, Agent 13, Dr. Trebla";"Male, Male, Male, Male, Male, Male, Male, Male";"Super-Villain, Super-Villain, Disguised, Disguised, Disguised, Disguised, Disguised, Super-Villain";"Doctor, Doctor, Agent, Agent, Agent, Agent, Agent, Doctor";"Human, Human, Human, Human, Human, Human, Human, Human";"TRUE";8;"";"Urban";"United States";1;"";"Conquer";"FALSE";"1";0;0;0;0;0;0;0;1;0;0;1;"Not caught";"";"";""
414;"Shaggy & Scooby-Doo Get a Clue!";"The CW";"2";"Super Scary Movie Night";5.4;11;"2008-01-26";22;"TV Series";"Dr. Phineus Phibes, Agent 1, Agent 2, Mark, Ricky, Dr. Trebla, Rusty, Bacon, Mummy, Frankenstein, Dracula, Swamp Monster";"Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male";"Super-Villain, Disguised, Disguised, Super-Villain, Super-Villain, Super-Villain, Animal, Animal, Undead, Undead, Undead, Animal";"Doctor, Agent, Agent, Nerd, Nerd, Doctor, Werewolf, Pig, Mummy, Frankenstin's Monster, Vampire, Swamp Monster";"Human, Human, Human, Human, Human, Human, Human, Pig, Human, Human, Human, Swamp-Monster";"TRUE";12;"";"Urban";"United States";0;"";"Conquer";"FALSE";"1";0;0;0;0;0;0;0;1;0;0;1;"Not caught";"";"";""
415;"Shaggy & Scooby-Doo Get a Clue!";"The CW";"2";"Runaway Robi";4.8;9;"2008-02-02";23;"TV Series";"Dr. Phineus Phibes, Agent 1, Agent 2, Agent 3, Agent 4, Agent 7, Agent 8, Agent 9, Agent 11, Agent 13, Mark, Ricky, Dr. Trebla";"Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male";"Super-Villain, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Super-Villain, Super-Villain, Super-Villain";"Doctor, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Nerd, Nerd, Doctor";"Human, Human, Human, Human, Human, Human, Human, Human, Human, Human, Human, Human, Human";"TRUE";13;"";"Urban";"United States";1;"";"Conquer";"FALSE";"1";0;0;0;0;0;0;0;0;0;0;1;"Not caught";"";"";""
416;"Shaggy & Scooby-Doo Get a Clue!";"The CW";"2";"Don't Get a Big Head";4.6;9;"2008-02-16";23;"TV Series";"Dr. Phineus Phibes, Agent 1, Agent 2, Agent 3, Agent 4, Agent 8, Agent 9, Agent 11, Dr. Trebla";"Male, Male, Male, Male, Male, Male, Male, Male, Male";"Super-Villain, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Super-Villain";"Doctor, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Doctor";"Human, Human, Human, Human, Human, Human, Human, Human, Human";"TRUE";9;"";"Urban";"United States";0;"";"Conquer";"FALSE";"1";0;0;0;0;0;0;0;1;0;0;1;"Not caught";"";"";""
417;"Shaggy & Scooby-Doo Get a Clue!";"The CW";"2";"Scooby Dudes";6.2;13;"2008-02-23";23;"TV Series";"Dr. Phineus Phibes, Agent 1, Agent 2, Agent 4, Mark, Ricky, Dr. Trebla, Menace, Super Bulls, Cocky";"Male, Male, Male, Male, Male, Male, Male, Male, Male";"Super-Villain, Disguised, Disugised, Disguised, Super-Villain, Super-Villain, Super-Villain, Animal, Animal";"Doctor, Agent, Agent, Agent, Nerd, Nerd, Doctor, Bull, Giant";"Human, Human, Human, Human, Human, Human, Human, Bull, Rooster";"TRUE";9;"";"Desert";"Texas";0;"";"Conquer";"FALSE";"1";0;0;0;0;0;0;0;1;0;0;1;"Not caught";"";"";""
418;"Shaggy & Scooby-Doo Get a Clue!";"The CW";"2";"Zoinks the Wonder Dog";5.1;9;"2008-03-08";23;"TV Series";"Zoinks, Dr. Phineus Phibes, Agent 1, Agent 2, Mark, Ricky, Dr. Trebla, Groovy Don";"Male, Male, Male, Male, Male, Male, Male, Male";"Mechanical, Super-Villain, Disguised, Disguised, Super-Villain, Super-Villain, Super-Villain, Mechanical";"Dog, Doctor, Agent, Agent, Nerd, Nerd, Doctor, Hippy";"Robot, Human, Human, Human, Human, Human, Human, Robot";"TRUE";8;"";"Urban";"United States";0;"";"Conquer";"FALSE";"3";0;0;0;0;0;0;0;16;0;0;1;"Not caught";"";"";""
419;"Shaggy & Scooby-Doo Get a Clue!";"The CW";"2";"Uncle Albert Alert";5.8;9;"2008-03-15";23;"TV Series";"Dr. Phineus Phibes, Agent 1, Agent 2, Agent 4, Agent 5, Agent 13, Agent 21, Agent 44, Agent 89, Mark, Ricky, Dr. Trebla";"Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male, Male";"Super-Villain, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Disguised, Super-Villain, Super-Villain, Super-Villain";"Doctor, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Agent, Nerd, Nerd, Doctor";"Human, Human, Human, Human, Human, Human, Human, Human, Human, Human, Human, Human";"TRUE";12;"FALSE";"Urban";"United States";0;"";"Conquer";"FALSE";"1";0;0;0;0;0;0;0;2;0;0;1;"Not caught";"";"";""
420;"Warner Home Video";"Warner Home Video";"Movie";"Scooby-Doo! and the Goblin King";6.4;2285;"2008-10-08";74;"Movie";"Amazing Krudsky, Glob, Glum, Headless Horseman, Goblin King, Goblins";"Male, Male, Male, Male, Male, Male";"Mythical, Mythical, Mythical, Undead, Mythical, Mythical";"Wizard, Goblin, Goblin, Headless, Goblin, Goblin";"Human, Goblin, Goblin, Human, Goblin, Goblin";"TRUE";6;"FALSE";"Urban";"United States";11;"";"Conquer";"TRUE";"0";0;0;0;4;2;0;0;14;1;0;7;"Scooby";"Fred, Daphnie, Velma, Shaggy, Scooby";"";""
421;"Warner Home Video";"Warner Home Video";"Movie";"Scooby-Doo! and the Samurai Sword";6.5;2182;"2009-04-07";75;"Movie";"Black Samurai, Ninjas";"Male, Male";"Ghost, Disguised";"Samurai, Ninja";"Human, Human";"FALSE";2;"FALSE";"Urban";"Japan";10;"Female,Female,Male";"Conquer";"FALSE";"10";0;1;0;2;3;1;0;12;0;0;3;"Scooby";"Fred, Daphnie, Velma, Shaggy, Scooby";"Scooby";""
422;"Warner Home Video";"Cartoon Network";"Movie";"Scooby-Doo! The Mystery Begins";5.3;5805;"2009-09-13";82;"Movie";"Specter, Ezekial Gallows, Prudence Prufrock";"Male, Male, Female";"Disguised, Undead, Undead";"Specter, Ghost, Ghost";"Human, Human, Human";"TRUE";3;"FALSE";"Urban";"Ohio";6;"Male";"Treasure";"FALSE";"1";2;0;0;0;7;1;0;3;1;2;1;"Shaggy, Scooby";"Fred, Daphnie, Velma, Shaggy, Scooby";"Fred";""
423;"Warner Home Video";"Warner Home Video";"Movie";"Scooby-Doo! Abracadabra-Doo";7.1;2009;"2010-02-16";76;"Movie";"Gryphon, Banshee";"Male, Female";"Mythical, Mythical";"Griffin, Banshee";"Griffin, Banshee";"FALSE";2;"";"Forest";"United States";6;"Male,Male,Male";"Competition";"FALSE";"several";0;0;0;0;2;0;0;3;0;0;2;"Shaggy, Scooby";"";"Fred";""
424;"Scooby-Doo Mystery Incorporated";"Cartoon Network";"1";"Beware the Beast From Below";7.9;337;"2010-04-05";23;"TV Series";"Slime Mutant";"Male";"Possessed Object";"Slime";"Slime-Monster";"FALSE";1;"FALSE";"Urban";"California";2;"Male";"Theft";"FALSE";"0";0;1;0;0;1;0;0;1;0;0;1;"Fred";"Fred, Velma, Shaggy, Scooby";"";""
425;"Scooby-Doo Mystery Incorporated";"Cartoon Network";"1";"The Creeping Creatures";7.8;304;"2010-07-19";23;"TV Series";"Creeping Creatures, Creeping Creatures, Creeping Creatures";"Male, Female, Male";"Animal, Animal, Animal";"Humanoid, Humanoid, Humanoid";"Alligator, Alligator, Alligator";"FALSE";3;"TRUE";"Swamp";"California";3;"Male,Female,Male";"Counterfeit";"FALSE";"0";0;1;0;0;0;0;0;2;0;0;0;"Fred";"";"Fred";""
426;"Scooby-Doo Mystery Incorporated";"Cartoon Network";"1";"The Secret of the Ghost Rig";7.7;267;"2010-07-26";23;"TV Series";"Ghost Truck";"Male";"Possessed Object";"Truck";"Truck";"FALSE";1;"TRUE";"Urban";"California";2;"Male";"Theft";"FALSE";"0";0;0;1;0;1;0;1;1;0;0;1;"Fred";"";"";""
427;"Scooby-Doo Mystery Incorporated";"Cartoon Network";"1";"Revenge of the Man Crab";7.7;255;"2010-08-02";22;"TV Series";"Man-Crab";"Male";"Animal";"Humanoid";"Crab";"FALSE";1;"TRUE";"Coast";"California";2;"Male";"Competition";"FALSE";"0";0;0;1;0;2;0;0;1;0;0;0;"";"Daphnie";"Fred";""
428;"Scooby-Doo Mystery Incorporated";"Cartoon Network";"1";"The Song of Mystery";8.0;254;"2010-08-09";22;"TV Series";"Que Horrifico, Spookified Kids";"Male, Male";"Ancient, Possessed";"Pupeteer, Kid";"Human, Human";"FALSE";2;"FALSE";"Urban";"California";2;"Female";"Competition";"FALSE";"0";0;1;1;0;2;0;0;0;0;0;0;"Fred";"";"Scooby";""
429;"Scooby-Doo Mystery Incorporated";"Cartoon Network";"1";"The Legend of Alice May";8.5;263;"2010-08-16";23;"TV Series";"Ghost Girl";"Female";"Ghost";"Ghost";"Human";"FALSE";1;"TRUE";"Urban";"California";1;"Female";"Competition";"FALSE";"0";0;1;0;0;2;0;0;2;0;0;1;"Fred";"";"Fred";""
430;"Scooby-Doo Mystery Incorporated";"Cartoon Network";"1";"In Fear of the Phantom";8.2;256;"2010-08-23";23;"TV Series";"Phantom";"Male";"Ghost";"Phantom";"Human";"FALSE";1;"FALSE";"Urban";"California";2;"Male";"Competition";"FALSE";"0";0;0;0;0;0;0;0;0;0;0;1;"Fred";"Daphnie";"Fred";"Hex Girls"
431;"Scooby-Doo Mystery Incorporated";"Cartoon Network";"1";"The Grasp of the Gnome";7.8;229;"2010-08-30";23;"TV Series";"Gnome";"Male";"Mythical";"Gnome";"Human";"FALSE";1;"TRUE";"Forest";"California";3;"Male";"Competition";"FALSE";"0";0;0;1;0;0;0;0;0;0;0;1;"Fred";"Shaggy";"Fred";""
432;"Scooby-Doo Mystery Incorporated";"Cartoon Network";"1";"Battle of the Humungonauts";7.6;221;"2010-09-07";23;"TV Series";"Green Humungonaut, Red Humungonaut";"Male, Male";"Animal, Animal";"Humanoid, Humanoid";"Ape, Ape";"FALSE";2;"TRUE";"Urban";"California";3;"Male,Male";"Competition";"FALSE";"0";0;0;0;0;0;0;0;4;0;0;0;"Fred";"";"Velma";""
433;"Warner Home Video";"Warner Home Video";"Movie";"Scooby-Doo! Camp Scare";7.3;2566;"2010-09-14";72;"Movie";"Woodsman, Fishman, Specter of Shadow Canyon";"Male, Male, Female";"Undead, Animal, Undead";"Zombie, Humanoid, Specter";"Human, Fish, Human";"FALSE";3;"FALSE";"Forest";"United States";8;"Male,Male";"Treasure";"FALSE";"0";1;0;0;0;1;0;0;0;0;0;2;"Scooby";"Velma, Shaggy, Scooby";"Velma";""
434;"Scooby-Doo Mystery Incorporated";"Cartoon Network";"1";"Howl of the Fright Hound";8.2;235;"2010-10-04";23;"TV Series";"Fright Hound";"Male";"Mechanical";"Robot";"Hound";"FALSE";1;"TRUE";"Urban";"California";3;"Female";"Competition";"FALSE";"0";0;0;1;0;2;0;0;0;0;0;0;"Fred, Scooby";"Scooby";"Fred";""
435;"Scooby-Doo Mystery Incorporated";"Cartoon Network";"1";"The Secret Serum";8.1;225;"2010-10-11";22;"TV Series";"Vampire";"Female";"Undead";"Vampire";"Human";"FALSE";1;"FALSE";"Urban";"California";3;"Female";"Theft";"FALSE";"0";1;1;1;0;0;0;0;0;0;0;0;"Scooby";"";"Other";""
